CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,ProdTaken
200795,37.0,Self Enquiry,3,16.0,Salaried,Female,2,4.0,Deluxe,3.0,Married,3.0,1,4,0,Manager,21694.0,0
203020,28.0,Company Invited,3,6.0,Small Business,Male,3,4.0,Deluxe,3.0,Divorced,2.0,0,3,0,Manager,23020.0,0
201711,32.0,Company Invited,3,,Small Business,Male,3,3.0,Deluxe,3.0,Married,1.0,0,4,1,Manager,,0
200036,50.0,Self Enquiry,3,9.0,Small Business,Male,2,4.0,Basic,3.0,Divorced,2.0,1,4,0,Executive,17683.0,1
200453,26.0,Company Invited,2,23.0,Salaried,Female,2,3.0,Basic,3.0,Married,1.0,1,5,0,Executive,17741.0,1
200913,45.0,Self Enquiry,3,8.0,Small Business,Female,3,5.0,King,4.0,Single,3.0,1,5,0,VP,33824.0,1
204664,45.0,Self Enquiry,3,35.0,Small Business,Female,3,2.0,Super Deluxe,3.0,Married,5.0,1,1,1,AVP,31998.0,0
201199,36.0,Self Enquiry,1,32.0,Salaried,Male,3,3.0,Deluxe,3.0,Married,7.0,0,3,1,Manager,20347.0,0
201274,31.0,Self Enquiry,3,35.0,Small Business,Female,3,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,20468.0,0
202375,29.0,Self Enquiry,1,13.0,Large Business,Female,2,3.0,Basic,3.0,Married,4.0,1,4,1,Executive,31124.0,1
200037,35.0,Self Enquiry,3,8.0,Small Business,Female,3,3.0,Basic,3.0,Divorced,2.0,0,2,1,Executive,17014.0,0
200974,27.0,Company Invited,3,8.0,Salaried,Male,2,5.0,Deluxe,3.0,Single,4.0,0,4,1,Manager,20071.0,0
203195,51.0,Company Invited,3,7.0,Salaried,Female,4,4.0,Deluxe,3.0,Divorced,2.0,0,2,1,Manager,25025.0,0
200983,34.0,Self Enquiry,1,8.0,Large Business,Female,3,3.0,Deluxe,3.0,Unmarried,2.0,0,5,1,Manager,21687.0,0
203751,29.0,Self Enquiry,1,7.0,Small Business,Female,4,4.0,Basic,5.0,Married,3.0,0,1,1,Executive,22269.0,0
203912,50.0,Company Invited,3,9.0,Small Business,Male,4,5.0,Deluxe,4.0,Married,4.0,0,3,1,Manager,24068.0,0
201418,38.0,Company Invited,1,12.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,3.0,0,4,1,Manager,20321.0,0
204021,26.0,Self Enquiry,3,12.0,Small Business,Male,3,5.0,Deluxe,3.0,Unmarried,3.0,1,3,0,Manager,24422.0,1
201560,40.0,Company Invited,1,6.0,Salaried,Male,3,4.0,Super Deluxe,4.0,Married,2.0,0,1,1,AVP,28503.0,0
200039,33.0,Company Invited,3,6.0,Salaried,Female,2,2.0,Deluxe,5.0,Divorced,3.0,0,3,1,Manager,20376.0,0
201486,32.0,Self Enquiry,1,11.0,Salaried,Male,3,1.0,Basic,4.0,Married,1.0,1,1,1,Executive,18298.0,0
203731,43.0,Self Enquiry,1,20.0,Small Business,Male,4,2.0,Deluxe,5.0,Married,7.0,0,4,1,Manager,24216.0,0
200169,32.0,Self Enquiry,1,12.0,Salaried,Male,2,3.0,Basic,3.0,Single,4.0,0,2,0,Executive,18038.0,0
201355,36.0,Self Enquiry,3,23.0,Small Business,Male,2,4.0,Deluxe,4.0,Married,3.0,0,4,1,Manager,20507.0,0
202785,39.0,Self Enquiry,1,22.0,Salaried,Male,4,5.0,Standard,3.0,Married,2.0,1,5,1,Senior Manager,30188.0,0
203494,43.0,Company Invited,1,16.0,Small Business,Female,4,4.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,22351.0,0
204645,21.0,Self Enquiry,1,18.0,Small Business,Female,4,5.0,Basic,5.0,Unmarried,3.0,1,3,1,Executive,21278.0,1
203849,32.0,Company Invited,1,17.0,Small Business,Female,3,4.0,Standard,3.0,Married,6.0,0,1,1,Senior Manager,29709.0,0
202682,33.0,Self Enquiry,3,11.0,Salaried,Female,3,4.0,Basic,4.0,Divorced,4.0,0,3,1,Executive,22609.0,0
204603,21.0,Self Enquiry,1,11.0,Large Business,Male,3,4.0,Basic,5.0,Unmarried,3.0,0,3,1,Executive,21651.0,1
203966,45.0,Self Enquiry,3,7.0,Small Business,Female,4,4.0,Deluxe,5.0,Married,7.0,1,1,1,Manager,24132.0,0
201640,27.0,Self Enquiry,1,23.0,Large Business,Male,2,3.0,Basic,4.0,Married,1.0,1,4,0,Executive,18058.0,0
201290,34.0,Company Invited,1,15.0,Salaried,Male,3,3.0,Deluxe,5.0,Married,5.0,0,3,0,Manager,20346.0,1
201380,35.0,Self Enquiry,3,24.0,Small Business,Male,3,3.0,Deluxe,5.0,Married,1.0,0,3,0,Manager,17144.0,0
201933,26.0,Self Enquiry,1,30.0,Large Business,Male,3,5.0,Basic,3.0,Single,2.0,1,3,0,Executive,17340.0,1
200579,34.0,,1,,Small Business,Female,2,4.0,Basic,5.0,Single,2.0,0,2,1,Executive,,0
204130,31.0,Company Invited,3,33.0,Small Business,Fe Male,3,5.0,Deluxe,5.0,Unmarried,7.0,0,1,1,Manager,25374.0,1
203160,42.0,Company Invited,1,16.0,Small Business,Male,4,4.0,King,3.0,Married,,0,4,1,VP,38097.0,0
202030,34.0,Self Enquiry,1,14.0,Salaried,Female,2,3.0,Deluxe,5.0,Married,4.0,0,5,1,Manager,20121.0,0
200892,19.0,Company Invited,1,16.0,Small Business,Female,3,4.0,Basic,4.0,Single,2.0,1,5,1,Executive,16859.0,1
204818,49.0,Self Enquiry,1,22.0,Small Business,Female,4,4.0,Standard,3.0,Married,,0,3,0,Senior Manager,36943.0,1
200780,28.0,Company Invited,1,30.0,Large Business,Male,3,4.0,Standard,5.0,Unmarried,2.0,0,2,0,Senior Manager,23722.0,1
200159,34.0,Company Invited,3,8.0,Small Business,Female,3,3.0,Basic,3.0,Divorced,7.0,0,5,1,Executive,17231.0,0
200002,37.0,Self Enquiry,1,8.0,Free Lancer,Male,3,4.0,Basic,3.0,Single,7.0,1,3,0,Executive,17090.0,1
204120,23.0,Self Enquiry,1,12.0,Salaried,Male,3,2.0,Basic,4.0,Married,3.0,1,4,1,Executive,21006.0,0
203216,57.0,Company Invited,1,16.0,Small Business,Female,4,4.0,Basic,3.0,Divorced,4.0,0,2,0,Executive,21620.0,0
202109,,Self Enquiry,1,6.0,Large Business,Female,2,3.0,Basic,5.0,Married,3.0,0,4,0,Executive,18580.0,0
200849,43.0,Self Enquiry,3,15.0,Small Business,Female,2,5.0,Deluxe,3.0,Single,1.0,0,2,1,Manager,20346.0,1
202737,27.0,Self Enquiry,3,11.0,Small Business,Male,3,5.0,Deluxe,3.0,Unmarried,3.0,1,2,1,Manager,24506.0,1
202466,35.0,Self Enquiry,1,14.0,Salaried,Female,3,4.0,Standard,4.0,Single,2.0,0,3,1,Senior Manager,30672.0,0
203511,48.0,Self Enquiry,3,21.0,Small Business,Female,4,4.0,Deluxe,3.0,Divorced,5.0,1,5,1,Manager,23269.0,0
201596,58.0,Self Enquiry,1,29.0,Small Business,Female,3,3.0,Standard,3.0,Married,2.0,0,3,1,Senior Manager,25312.0,1
201776,32.0,Self Enquiry,3,13.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,20484.0,0
201913,,Company Invited,1,10.0,Large Business,Male,3,4.0,Basic,3.0,Single,6.0,0,5,0,Executive,,1
201043,53.0,Self Enquiry,1,8.0,Small Business,Male,2,1.0,Super Deluxe,4.0,Single,5.0,0,1,1,AVP,31598.0,0
204612,36.0,Self Enquiry,3,25.0,Small Business,Female,3,4.0,Deluxe,3.0,Married,3.0,0,4,1,Manager,23279.0,0
201544,36.0,Self Enquiry,1,12.0,Salaried,Female,2,1.0,Basic,3.0,Married,4.0,0,1,0,Executive,18038.0,0
202736,32.0,Company Invited,3,12.0,Small Business,Female,3,4.0,Basic,4.0,Married,3.0,0,3,0,Executive,21467.0,0
203563,39.0,Self Enquiry,3,21.0,Salaried,Male,4,4.0,Deluxe,4.0,Married,2.0,0,5,1,Manager,28602.0,0
204517,46.0,Self Enquiry,1,9.0,Salaried,Female,4,5.0,Basic,3.0,Single,3.0,0,3,1,Executive,20952.0,0
200053,35.0,Company Invited,1,17.0,Small Business,Male,3,4.0,Standard,5.0,Divorced,3.0,1,5,1,Senior Manager,24884.0,0
201796,39.0,Company Invited,1,13.0,Small Business,Male,2,4.0,King,3.0,Married,2.0,0,5,1,VP,34272.0,0
201911,42.0,Company Invited,1,11.0,Salaried,Male,3,3.0,Basic,3.0,Married,5.0,0,3,0,Executive,17093.0,0
202306,29.0,Self Enquiry,3,29.0,Salaried,Female,2,4.0,Standard,5.0,Married,2.0,0,3,1,Senior Manager,22336.0,1
202553,23.0,Self Enquiry,1,22.0,Small Business,Female,3,4.0,Basic,3.0,Unmarried,3.0,0,2,1,Executive,21549.0,0
202800,43.0,Self Enquiry,1,9.0,Salaried,Male,4,5.0,Deluxe,3.0,Unmarried,5.0,0,2,0,Manager,25459.0,0
203928,29.0,Self Enquiry,1,31.0,Salaried,Male,3,5.0,Basic,3.0,Single,7.0,1,1,0,Executive,20706.0,1
203990,36.0,Self Enquiry,3,7.0,Small Business,Male,3,5.0,Deluxe,5.0,Unmarried,2.0,0,1,1,Manager,22990.0,0
200824,42.0,Self Enquiry,1,,Small Business,Male,2,5.0,Deluxe,3.0,Single,5.0,0,3,1,Manager,,0
204631,28.0,Self Enquiry,1,23.0,Large Business,Female,3,4.0,Basic,4.0,Married,2.0,0,1,1,Executive,21489.0,0
203178,23.0,Self Enquiry,1,15.0,Salaried,Male,4,6.0,Basic,5.0,Divorced,3.0,0,2,1,Executive,21129.0,0
203401,41.0,Company Invited,1,23.0,Salaried,Male,4,4.0,Basic,3.0,Married,2.0,0,3,1,Executive,22222.0,0
201389,31.0,Company Invited,1,6.0,Salaried,Male,2,,Deluxe,5.0,Married,2.0,0,1,1,Manager,20003.0,0
204768,46.0,Self Enquiry,1,14.0,Small Business,Female,3,4.0,Basic,3.0,Married,6.0,1,3,0,Executive,23155.0,0
200884,40.0,Self Enquiry,3,16.0,Large Business,Female,2,4.0,Deluxe,4.0,Married,1.0,0,5,1,Manager,21852.0,0
203656,35.0,Self Enquiry,1,26.0,Salaried,Female,3,5.0,Basic,3.0,Married,3.0,0,4,1,Executive,21607.0,0
201607,39.0,Self Enquiry,3,10.0,Salaried,Female,2,4.0,Deluxe,3.0,Married,5.0,0,5,1,Manager,20902.0,0
201594,31.0,Self Enquiry,3,12.0,Salaried,Male,3,5.0,Deluxe,3.0,Married,5.0,1,3,0,Manager,21172.0,1
200771,54.0,Self Enquiry,3,8.0,Salaried,Female,2,4.0,Standard,3.0,Divorced,7.0,0,5,1,Senior Manager,25686.0,0
202611,31.0,Self Enquiry,3,12.0,Salaried,Female,3,4.0,Standard,3.0,Divorced,4.0,0,4,1,Senior Manager,28097.0,0
203703,31.0,Self Enquiry,1,23.0,Salaried,Male,3,2.0,Deluxe,3.0,Married,5.0,0,1,1,Manager,23972.0,0
202273,34.0,Company Invited,1,9.0,Salaried,Male,2,4.0,Basic,3.0,Married,4.0,0,1,0,Executive,17979.0,0
201868,37.0,Company Invited,1,,Small Business,Female,3,3.0,Deluxe,3.0,Married,4.0,1,3,1,Manager,,0
201085,,Company Invited,1,9.0,Salaried,Female,2,3.0,Basic,3.0,Single,2.0,0,4,1,Executive,,1
204003,47.0,Self Enquiry,3,16.0,Small Business,Male,4,5.0,Standard,3.0,Unmarried,3.0,0,5,1,Senior Manager,28297.0,1
204725,39.0,Self Enquiry,3,9.0,Small Business,Male,3,4.0,Standard,4.0,Unmarried,2.0,0,4,1,Senior Manager,26029.0,0
201325,,Self Enquiry,1,14.0,Salaried,Male,2,3.0,Basic,3.0,Single,5.0,0,1,1,Executive,,0
203390,41.0,Self Enquiry,3,32.0,Small Business,Male,3,5.0,Standard,4.0,Unmarried,4.0,1,5,0,Senior Manager,27772.0,1
201463,31.0,Company Invited,1,11.0,Small Business,Male,3,3.0,Deluxe,5.0,Unmarried,1.0,0,1,0,Manager,24936.0,0
200806,52.0,Self Enquiry,1,13.0,Salaried,Male,2,3.0,Standard,4.0,Unmarried,1.0,0,3,1,Senior Manager,25445.0,0
203588,32.0,Company Invited,3,9.0,Salaried,Male,3,4.0,Deluxe,5.0,Unmarried,2.0,0,1,0,Manager,24010.0,0
203831,30.0,Self Enquiry,1,7.0,Salaried,Male,3,4.0,Deluxe,5.0,Married,2.0,0,3,1,Manager,24051.0,0
203622,21.0,Self Enquiry,3,9.0,Small Business,Female,3,4.0,Basic,3.0,Unmarried,3.0,0,4,0,Executive,21461.0,0
202108,25.0,Self Enquiry,3,,Small Business,Male,2,4.0,Deluxe,5.0,Married,2.0,0,3,1,Manager,,0
204145,43.0,Self Enquiry,1,11.0,Large Business,Male,3,4.0,King,3.0,Married,,0,1,0,VP,37910.0,0
204844,52.0,Self Enquiry,3,31.0,Small Business,Female,3,5.0,Deluxe,4.0,Unmarried,2.0,1,5,1,Manager,21516.0,1
202234,28.0,Self Enquiry,3,16.0,Small Business,Male,3,3.0,Basic,4.0,Married,2.0,0,5,0,Executive,16052.0,0
203211,38.0,Self Enquiry,1,10.0,Salaried,Female,3,4.0,Deluxe,4.0,Unmarried,5.0,0,4,1,Manager,22785.0,0
200963,38.0,Self Enquiry,3,8.0,Salaried,Female,2,3.0,Deluxe,5.0,Married,4.0,0,4,0,Manager,21893.0,0
203415,52.0,Self Enquiry,1,18.0,Large Business,Female,3,5.0,Super Deluxe,4.0,Single,5.0,0,1,0,AVP,31820.0,0
203604,46.0,Self Enquiry,1,9.0,Salaried,Female,3,5.0,Deluxe,3.0,Married,3.0,0,4,1,Manager,24448.0,0
200398,37.0,Company Invited,1,,Small Business,Female,3,3.0,Deluxe,3.0,Divorced,4.0,1,3,1,Manager,,0
202632,35.0,Company Invited,1,9.0,Salaried,Male,3,5.0,Deluxe,3.0,Divorced,3.0,0,4,0,Manager,28225.0,0
204748,35.0,Self Enquiry,3,16.0,Salaried,Female,4,4.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,24392.0,0
202996,57.0,Self Enquiry,1,16.0,Small Business,Male,3,4.0,Super Deluxe,3.0,Divorced,2.0,0,4,0,AVP,29781.0,0
200704,35.0,Self Enquiry,3,9.0,Salaried,Male,3,3.0,Standard,3.0,Married,7.0,0,5,0,Senior Manager,22823.0,0
200431,,Self Enquiry,1,14.0,Salaried,Female,2,3.0,Deluxe,3.0,Single,1.0,0,2,1,Manager,,0
200292,31.0,Company Invited,3,11.0,Small Business,Female,2,3.0,Basic,4.0,Married,2.0,0,3,0,Executive,17789.0,0
204759,41.0,Company Invited,1,33.0,Small Business,Female,4,5.0,Deluxe,3.0,Married,5.0,1,1,0,Manager,23100.0,0
200145,30.0,Self Enquiry,1,11.0,Large Business,Female,2,3.0,Basic,5.0,Married,6.0,0,5,1,Executive,18204.0,0
204073,35.0,Company Invited,3,9.0,Small Business,Female,4,4.0,Basic,3.0,Married,8.0,0,5,0,Executive,20909.0,0
202033,25.0,Self Enquiry,3,32.0,Small Business,Female,2,3.0,Deluxe,3.0,Single,2.0,0,4,0,Manager,21180.0,0
204116,35.0,Company Invited,1,17.0,Small Business,Male,3,4.0,Basic,3.0,Married,3.0,1,3,1,Executive,22493.0,0
201165,44.0,Company Invited,2,6.0,Salaried,Male,2,3.0,Deluxe,3.0,Married,5.0,1,5,1,Manager,20743.0,0
202050,35.0,Self Enquiry,3,14.0,Salaried,Female,3,3.0,Basic,3.0,Married,2.0,0,3,1,Executive,17572.0,0
202624,32.0,Self Enquiry,1,19.0,Small Business,Female,4,4.0,Basic,3.0,Divorced,2.0,1,4,1,Executive,22607.0,0
204283,32.0,Self Enquiry,1,16.0,Salaried,Male,3,5.0,Basic,4.0,Unmarried,2.0,1,3,1,Executive,21335.0,0
200339,27.0,Self Enquiry,3,14.0,Small Business,Female,2,3.0,Deluxe,4.0,Divorced,2.0,0,2,0,Manager,21214.0,0
203727,29.0,Self Enquiry,1,7.0,Salaried,Male,3,4.0,Basic,3.0,Married,3.0,0,1,0,Executive,20722.0,0
203960,35.0,Company Invited,3,30.0,Small Business,Male,4,4.0,Deluxe,3.0,Unmarried,2.0,0,5,0,Manager,23246.0,0
202973,39.0,Self Enquiry,1,7.0,Salaried,Fe Male,3,3.0,Deluxe,3.0,Unmarried,2.0,0,2,1,Manager,26303.0,0
200265,29.0,Self Enquiry,3,8.0,Small Business,Male,3,4.0,Deluxe,4.0,Divorced,3.0,0,4,0,Manager,21644.0,0
202424,42.0,Company Invited,2,14.0,Salaried,Female,3,4.0,Basic,3.0,Married,7.0,0,5,1,Executive,32861.0,1
201262,43.0,Company Invited,1,23.0,Large Business,Male,2,4.0,Basic,3.0,Married,1.0,1,5,1,Executive,17437.0,1
201771,18.0,Self Enquiry,3,16.0,Small Business,Female,3,4.0,Basic,3.0,Single,2.0,0,1,0,Executive,16200.0,0
200271,47.0,Company Invited,1,35.0,Salaried,Male,2,3.0,Standard,4.0,Divorced,2.0,1,3,1,Senior Manager,26849.0,1
200696,45.0,Company Invited,1,,Salaried,Male,2,3.0,Deluxe,4.0,Divorced,2.0,0,4,1,Manager,,0
200747,38.0,Self Enquiry,3,9.0,Salaried,Male,2,3.0,Deluxe,3.0,Unmarried,1.0,1,3,1,Manager,21861.0,0
200244,45.0,Self Enquiry,1,6.0,Salaried,Male,3,2.0,King,3.0,Divorced,1.0,0,4,1,VP,34202.0,0
200317,52.0,Self Enquiry,1,14.0,Small Business,Male,2,,Deluxe,4.0,Divorced,3.0,0,2,1,Manager,19941.0,1
200476,24.0,Self Enquiry,1,23.0,Salaried,Male,3,4.0,Basic,4.0,Divorced,2.0,0,3,1,Executive,17127.0,0
202032,33.0,Self Enquiry,1,6.0,Salaried,Male,3,3.0,Basic,3.0,Single,2.0,1,3,1,Executive,17686.0,1
200957,,Company Invited,1,22.0,Salaried,Male,3,3.0,Basic,3.0,Married,1.0,0,3,1,Executive,18544.0,0
203667,48.0,Company Invited,3,16.0,Salaried,Male,3,6.0,Super Deluxe,3.0,Married,2.0,0,5,1,AVP,31614.0,1
200813,39.0,Company Invited,1,8.0,Salaried,Male,2,3.0,Super Deluxe,3.0,Married,1.0,0,3,1,AVP,27169.0,1
204072,41.0,Self Enquiry,3,11.0,Small Business,Male,4,5.0,Standard,3.0,Married,2.0,0,1,1,Senior Manager,29533.0,0
201914,,Self Enquiry,3,8.0,Small Business,Female,2,3.0,Deluxe,3.0,Married,3.0,0,5,1,Manager,,0
204503,30.0,Self Enquiry,1,7.0,Salaried,Female,3,5.0,Basic,5.0,Married,3.0,1,1,0,Executive,20997.0,1
203487,54.0,Self Enquiry,1,9.0,Small Business,Male,3,2.0,Super Deluxe,4.0,Single,6.0,0,1,1,AVP,35276.0,0
201297,26.0,Self Enquiry,2,26.0,Small Business,Female,3,3.0,Basic,4.0,Married,1.0,1,3,0,Executive,17148.0,1
203927,35.0,Self Enquiry,1,26.0,Small Business,Male,4,4.0,Basic,3.0,Married,2.0,0,3,0,Executive,21339.0,0
201804,,Self Enquiry,1,14.0,Salaried,Male,3,3.0,Deluxe,3.0,Married,1.0,0,3,1,Manager,18697.0,0
200758,59.0,Self Enquiry,3,6.0,Large Business,Male,3,3.0,Standard,3.0,Divorced,4.0,1,2,0,Senior Manager,26904.0,0
200250,37.0,Company Invited,1,16.0,Small Business,Male,3,3.0,Standard,3.0,Married,7.0,0,3,1,Senior Manager,25048.0,1
202461,23.0,Company Invited,1,23.0,Small Business,Male,4,3.0,Basic,3.0,Married,3.0,1,3,0,Executive,21613.0,0
200545,30.0,Self Enquiry,3,33.0,Small Business,Male,2,3.0,Deluxe,3.0,Married,1.0,0,3,1,Manager,20304.0,0
203241,27.0,Self Enquiry,1,28.0,Small Business,Male,3,4.0,Basic,3.0,Married,3.0,0,5,1,Executive,21055.0,1
200738,39.0,Self Enquiry,1,6.0,Salaried,Female,3,4.0,Super Deluxe,3.0,Divorced,2.0,0,3,0,AVP,27742.0,0
200310,31.0,Self Enquiry,2,8.0,Salaried,Male,3,4.0,Deluxe,5.0,Divorced,4.0,0,3,0,Manager,21410.0,0
203631,39.0,Company Invited,1,7.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,2.0,0,5,1,Manager,23413.0,0
202941,45.0,Self Enquiry,1,10.0,Salaried,Male,3,4.0,King,3.0,Divorced,,1,2,1,VP,38191.0,0
201131,34.0,Company Invited,1,16.0,Large Business,Male,3,4.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,20063.0,0
201449,32.0,Self Enquiry,1,8.0,Large Business,Male,3,3.0,Basic,5.0,Single,2.0,0,1,1,Executive,17439.0,0
204810,32.0,Self Enquiry,1,31.0,Small Business,Fe Male,4,5.0,Deluxe,5.0,Unmarried,3.0,0,5,1,Manager,25490.0,0
200015,29.0,Self Enquiry,1,27.0,Salaried,Female,2,2.0,Standard,5.0,Married,2.0,0,5,1,Senior Manager,24980.0,0
203232,29.0,Self Enquiry,1,17.0,Salaried,Female,3,4.0,Deluxe,3.0,Unmarried,5.0,0,4,1,Manager,22338.0,0
202769,32.0,Company Invited,1,14.0,Salaried,Female,3,5.0,Standard,3.0,Divorced,3.0,0,2,1,Senior Manager,27621.0,0
203468,48.0,Self Enquiry,1,9.0,Small Business,Female,3,4.0,Super Deluxe,3.0,Divorced,,0,5,1,AVP,35847.0,0
200920,34.0,Company Invited,1,,Small Business,Female,2,3.0,Deluxe,4.0,Married,5.0,0,3,1,Manager,,0
203029,24.0,Self Enquiry,1,13.0,Salaried,Male,4,2.0,Basic,5.0,Divorced,3.0,1,3,1,Executive,20279.0,1
201372,39.0,Self Enquiry,1,15.0,Small Business,Male,2,3.0,Deluxe,5.0,Married,2.0,0,4,1,Manager,20151.0,0
202544,38.0,Self Enquiry,2,13.0,Salaried,Male,4,4.0,Basic,5.0,Married,6.0,1,2,1,Executive,20751.0,1
200038,36.0,Self Enquiry,1,11.0,Salaried,Female,2,4.0,Basic,,Divorced,1.0,1,2,1,Executive,95000.0,0
200363,33.0,Self Enquiry,3,11.0,Small Business,Female,2,3.0,Basic,3.0,Single,2.0,1,2,1,Executive,17851.0,1
203946,31.0,Self Enquiry,1,16.0,Small Business,Male,3,5.0,Basic,3.0,Single,3.0,0,4,0,Executive,20884.0,0
200182,41.0,Self Enquiry,3,26.0,Small Business,Female,3,3.0,Basic,4.0,Single,2.0,1,4,0,Executive,18140.0,1
203033,30.0,Self Enquiry,1,7.0,Salaried,Female,3,5.0,Basic,5.0,Divorced,3.0,1,2,0,Executive,20997.0,1
202983,51.0,Self Enquiry,3,15.0,Small Business,Male,3,4.0,Basic,4.0,Divorced,2.0,0,2,1,Executive,22553.0,0
201194,47.0,Self Enquiry,3,8.0,Salaried,Female,2,1.0,Super Deluxe,4.0,Married,7.0,0,1,0,AVP,30972.0,0
202852,53.0,Self Enquiry,1,11.0,Salaried,Female,2,4.0,Super Deluxe,3.0,Divorced,4.0,0,5,1,AVP,35233.0,0
203617,37.0,Self Enquiry,1,12.0,Salaried,Female,3,4.0,Standard,5.0,Married,6.0,0,4,1,Senior Manager,26686.0,0
201121,36.0,Self Enquiry,3,6.0,Salaried,Female,3,3.0,Deluxe,3.0,Unmarried,7.0,0,1,1,Manager,21815.0,0
202235,38.0,Company Invited,1,9.0,Salaried,Male,2,3.0,Basic,3.0,Married,4.0,0,3,1,Executive,17821.0,0
202667,39.0,Self Enquiry,3,10.0,Salaried,Male,4,4.0,Standard,3.0,Married,2.0,0,2,1,Senior Manager,29287.0,0
204853,33.0,Self Enquiry,1,9.0,Small Business,Male,3,4.0,Deluxe,4.0,Married,6.0,0,4,1,Manager,23561.0,1
203223,52.0,Self Enquiry,1,11.0,Salaried,Male,3,4.0,Basic,3.0,Divorced,2.0,1,2,1,Executive,21139.0,1
201182,36.0,,1,,Small Business,Female,2,4.0,Deluxe,3.0,Married,1.0,0,5,1,Manager,,0
204200,45.0,Company Invited,1,31.0,Salaried,Male,3,4.0,Basic,3.0,Married,5.0,1,5,0,Executive,21839.0,1
200614,26.0,Company Invited,1,11.0,Small Business,Female,2,4.0,Basic,3.0,Divorced,2.0,1,2,0,Executive,17366.0,1
201466,39.0,Self Enquiry,1,12.0,Small Business,Male,2,4.0,Standard,5.0,Married,5.0,0,4,1,Senior Manager,24991.0,0
200401,56.0,Company Invited,3,12.0,Salaried,Female,2,2.0,Super Deluxe,5.0,Divorced,1.0,0,3,1,AVP,28212.0,0
203042,29.0,Self Enquiry,1,9.0,Small Business,Male,3,4.0,Basic,3.0,Unmarried,8.0,0,3,0,Executive,23060.0,1
200934,25.0,Self Enquiry,1,6.0,Small Business,Female,2,3.0,Basic,4.0,Single,2.0,0,3,1,Executive,17096.0,0
202419,39.0,Self Enquiry,3,,Salaried,Male,3,3.0,Basic,3.0,Married,2.0,1,1,1,Executive,19534.0,1
203873,40.0,Self Enquiry,1,31.0,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,2.0,0,4,1,Manager,22786.0,0
204418,46.0,Company Invited,3,33.0,Salaried,Female,4,4.0,Deluxe,5.0,Married,4.0,0,1,0,Manager,22964.0,1
202641,43.0,Company Invited,1,28.0,Small Business,Female,3,4.0,Deluxe,3.0,Married,4.0,0,2,0,Manager,23943.0,0
203862,39.0,Company Invited,1,13.0,Salaried,Male,4,5.0,Deluxe,3.0,Married,4.0,0,4,1,Manager,23999.0,0
200726,,Company Invited,1,6.0,Salaried,Female,3,3.0,Deluxe,5.0,Divorced,2.0,0,5,1,Manager,,0
200826,38.0,Self Enquiry,2,6.0,Salaried,Male,2,1.0,Basic,3.0,Divorced,2.0,0,4,1,Executive,17844.0,0
201521,,Self Enquiry,1,11.0,Large Business,Male,2,3.0,Basic,3.0,Single,2.0,1,1,0,Executive,18441.0,1
204642,55.0,Self Enquiry,1,24.0,Large Business,Female,3,4.0,Standard,3.0,Married,2.0,0,5,0,Senior Manager,29417.0,0
202930,38.0,Self Enquiry,3,9.0,Small Business,Male,4,4.0,Deluxe,3.0,Divorced,6.0,1,3,0,Manager,28280.0,0
200136,51.0,Company Invited,1,14.0,Salaried,Male,2,5.0,Standard,3.0,Unmarried,3.0,0,2,0,Senior Manager,25650.0,1
200628,37.0,Self Enquiry,3,22.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,5.0,0,5,1,Manager,21334.0,0
200334,,Self Enquiry,1,14.0,Salaried,Male,3,3.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,18697.0,0
200390,43.0,Self Enquiry,1,18.0,Salaried,Male,2,4.0,Super Deluxe,4.0,Married,2.0,0,3,0,AVP,29336.0,0
204291,37.0,Self Enquiry,1,9.0,Salaried,Female,4,4.0,Basic,3.0,Married,6.0,0,5,1,Executive,21221.0,0
204767,20.0,Self Enquiry,1,16.0,Salaried,Male,3,4.0,Basic,5.0,Single,3.0,0,3,0,Executive,21230.0,0
203682,24.0,Self Enquiry,1,11.0,Small Business,Female,3,4.0,Basic,4.0,Unmarried,3.0,0,3,1,Executive,21973.0,0
201817,47.0,Company Invited,3,10.0,Small Business,Male,3,3.0,Deluxe,3.0,Single,4.0,0,4,0,Manager,17976.0,0
200400,39.0,Company Invited,1,6.0,Salaried,Male,2,3.0,King,3.0,Married,2.0,1,3,0,VP,34197.0,0
200710,33.0,Company Invited,3,23.0,Salaried,Male,2,3.0,Super Deluxe,3.0,Single,2.0,0,3,1,AVP,32444.0,0
201039,34.0,Self Enquiry,2,15.0,Large Business,Female,2,3.0,Basic,3.0,Divorced,2.0,0,1,1,Executive,17742.0,1
